_id,FinancialYear,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,NumberAssessed,NumberAssessedQF,PercentAssessed,PercentAssessedQF
4242,2018/19,S12000036,"",All,d,Female,"",318,"",26.06557,""
4243,2006/07,S12000013,"",All,d,Male,"",21,"",75,""
4244,2006/07,S12000013,"",All,d,Female,"",7,"",25,""
4245,2007/08,S12000013,"",All,d,Male,"",28,"",77.77778,""
4246,2007/08,S12000013,"",All,d,Female,"",8,"",22.22222,""
4247,2008/09,S12000013,"",All,d,Male,"",23,"",79.31034,""
4248,2008/09,S12000013,"",All,d,Female,"",6,"",20.68966,""
4249,2009/10,S12000013,"",All,d,Male,"",,c,,c
4250,2009/10,S12000013,"",All,d,Female,"",,c,,c
4251,2010/11,S12000013,"",All,d,Male,"",24,"",72.72727,""
4252,2010/11,S12000013,"",All,d,Female,"",9,"",27.27273,""
4253,2011/12,S12000013,"",All,d,Male,"",32,"",84.21053,""
4254,2011/12,S12000013,"",All,d,Female,"",6,"",15.78947,""
4255,2012/13,S12000013,"",All,d,Male,"",22,"",78.57143,""
4256,2012/13,S12000013,"",All,d,Female,"",6,"",21.42857,""
4257,2013/14,S12000013,"",All,d,Male,"",,c,,c
4258,2013/14,S12000013,"",All,d,Female,"",,c,,c
4259,2014/15,S12000013,"",All,d,Male,"",19,"",79.16667,""
4260,2014/15,S12000013,"",All,d,Female,"",5,"",20.83333,""
4261,2015/16,S12000013,"",All,d,Male,"",23,"",82.14286,""
4262,2015/16,S12000013,"",All,d,Female,"",5,"",17.85714,""
4263,2016/17,S12000013,"",All,d,Male,"",27,"",79.41176,""
4264,2016/17,S12000013,"",All,d,Female,"",7,"",20.58824,""
4265,2017/18,S12000013,"",All,d,Male,"",11,"",57.89474,""
4266,2017/18,S12000013,"",All,d,Female,"",8,"",42.10526,""
4267,2018/19,S12000013,"",All,d,Male,"",,c,,c
4268,2018/19,S12000013,"",All,d,Female,"",,c,,c
4269,2006/07,S12000014,"",All,d,Male,"",223,"",71.47436,""
4270,2006/07,S12000014,"",All,d,Female,"",89,"",28.52564,""
4271,2007/08,S12000014,"",All,d,Male,"",195,"",71.95572,""
4272,2007/08,S12000014,"",All,d,Female,"",76,"",28.04428,""
4273,2008/09,S12000014,"",All,d,Male,"",211,"",71.52542,""
4274,2008/09,S12000014,"",All,d,Female,"",84,"",28.47458,""
4275,2009/10,S12000014,"",All,d,Male,"",179,"",68.06084,""
4276,2009/10,S12000014,"",All,d,Female,"",84,"",31.93916,""
4277,2010/11,S12000014,"",All,d,Male,"",201,"",73.62637,""
4278,2010/11,S12000014,"",All,d,Female,"",72,"",26.37363,""
4279,2011/12,S12000014,"",All,d,Male,"",202,"",73.45455,""
4280,2011/12,S12000014,"",All,d,Female,"",73,"",26.54545,""
4281,2012/13,S12000014,"",All,d,Male,"",183,"",64.43662,""
4282,2012/13,S12000014,"",All,d,Female,"",101,"",35.56338,""
4283,2013/14,S12000014,"",All,d,Male,"",275,"",72.9443,""
4284,2013/14,S12000014,"",All,d,Female,"",102,"",27.0557,""
4285,2014/15,S12000014,"",All,d,Male,"",280,"",68.29268,""
4286,2014/15,S12000014,"",All,d,Female,"",130,"",31.70732,""
4287,2015/16,S12000014,"",All,d,Male,"",238,"",72.78287,""
4288,2015/16,S12000014,"",All,d,Female,"",89,"",27.21713,""
4289,2016/17,S12000014,"",All,d,Male,"",229,"",77.10438,""
4290,2016/17,S12000014,"",All,d,Female,"",68,"",22.89562,""
4291,2017/18,S12000014,"",All,d,Male,"",251,"",67.83784,""
4292,2017/18,S12000014,"",All,d,Female,"",119,"",32.16216,""
4293,2018/19,S12000014,"",All,d,Male,"",278,"",73.35092,""
4294,2018/19,S12000014,"",All,d,Female,"",101,"",26.64908,""
4295,2006/07,S12000047,"",All,d,Male,"",837,"",65.59561,""
4296,2006/07,S12000047,"",All,d,Female,"",439,"",34.40439,""
4297,2007/08,S12000047,"",All,d,Male,"",1243,"",66.18743,""
4298,2007/08,S12000047,"",All,d,Female,"",635,"",33.81257,""
4299,2008/09,S12000047,"",All,d,Male,"",653,"",69.02748,""
4300,2008/09,S12000047,"",All,d,Female,"",293,"",30.97252,""
4301,2009/10,S12000047,"",All,d,Male,"",619,"",67.20955,""
4302,2009/10,S12000047,"",All,d,Female,"",302,"",32.79045,""
4303,2010/11,S12000047,"",All,d,Male,"",697,"",67.01923,""
4304,2010/11,S12000047,"",All,d,Female,"",343,"",32.98077,""
4305,2011/12,S12000047,"",All,d,Male,"",632,"",67.16259,""
4306,2011/12,S12000047,"",All,d,Female,"",309,"",32.83741,""
4307,2012/13,S12000047,"",All,d,Male,"",715,"",69.08213,""
4308,2012/13,S12000047,"",All,d,Female,"",320,"",30.91787,""
4309,2013/14,S12000047,"",All,d,Male,"",755,"",66.81416,""
4310,2013/14,S12000047,"",All,d,Female,"",375,"",33.18584,""
4311,2014/15,S12000047,"",All,d,Male,"",769,"",67.7533,""
4312,2014/15,S12000047,"",All,d,Female,"",366,"",32.2467,""
4313,2015/16,S12000047,"",All,d,Male,"",815,"",68.14381,""
4314,2015/16,S12000047,"",All,d,Female,"",381,"",31.85619,""
4315,2016/17,S12000047,"",All,d,Male,"",653,"",72.23451,""
4316,2016/17,S12000047,"",All,d,Female,"",251,"",27.76549,""
4317,2017/18,S12000047,"",All,d,Male,"",719,"",72.334,""
4318,2017/18,S12000047,"",All,d,Female,"",275,"",27.666,""
4319,2018/19,S12000047,"",All,d,Male,"",630,"",69.15477,""
4320,2018/19,S12000047,"",All,d,Female,"",281,"",30.84523,""
4321,2006/07,S12000049,"",All,d,Male,"",1549,"",71.87935,""
4322,2006/07,S12000049,"",All,d,Female,"",606,"",28.12065,""
4323,2007/08,S12000049,"",All,d,Male,"",1359,"",71.79081,""
4324,2007/08,S12000049,"",All,d,Female,"",534,"",28.20919,""
4325,2008/09,S12000049,"",All,d,Male,"",1203,"",70.43326,""
4326,2008/09,S12000049,"",All,d,Female,"",505,"",29.56674,""
4327,2009/10,S12000049,"",All,d,Male,"",964,"",71.03906,""
4328,2009/10,S12000049,"",All,d,Female,"",393,"",28.96094,""
4329,2010/11,S12000049,"",All,d,Male,"",1079,"",73.75256,""
4330,2010/11,S12000049,"",All,d,Female,"",384,"",26.24744,""
4331,2011/12,S12000049,"",All,d,Male,"",1231,"",71.27968,""
4332,2011/12,S12000049,"",All,d,Female,"",496,"",28.72032,""
4333,2012/13,S12000049,"",All,d,Male,"",1496,"",70.66604,""
4334,2012/13,S12000049,"",All,d,Female,"",621,"",29.33396,""
4335,2013/14,S12000049,"",All,d,Male,"",,:,,:
4336,2013/14,S12000049,"",All,d,Female,"",,:,,:
4337,2014/15,S12000049,"",All,d,Male,"",1420,"",71.46452,""
4338,2014/15,S12000049,"",All,d,Female,"",567,"",28.53548,""
4339,2015/16,S12000049,"",All,d,Male,"",1154,"",71.32262,""
4340,2015/16,S12000049,"",All,d,Female,"",464,"",28.67738,""
4341,2016/17,S12000049,"",All,d,Male,"",1253,"",72.46964,""
4342,2016/17,S12000049,"",All,d,Female,"",476,"",27.53036,""
4343,2017/18,S12000049,"",All,d,Male,"",1088,"",68.8172,""
4344,2017/18,S12000049,"",All,d,Female,"",493,"",31.1828,""
4345,2018/19,S12000049,"",All,d,Male,"",940,"",71.37434,""
4346,2018/19,S12000049,"",All,d,Female,"",377,"",28.62566,""
4347,2006/07,S12000017,"",All,d,Male,"",497,"",75.18911,""
4348,2006/07,S12000017,"",All,d,Female,"",164,"",24.81089,""
4349,2007/08,S12000017,"",All,d,Male,"",269,"",71.35279,""
4350,2007/08,S12000017,"",All,d,Female,"",108,"",28.64721,""
4351,2008/09,S12000017,"",All,d,Male,"",152,"",70.04608,""
4352,2008/09,S12000017,"",All,d,Female,"",65,"",29.95392,""
4353,2009/10,S12000017,"",All,d,Male,"",186,"",72.09302,""
4354,2009/10,S12000017,"",All,d,Female,"",72,"",27.90698,""
4355,2010/11,S12000017,"",All,d,Male,"",191,"",78.60082,""
4356,2010/11,S12000017,"",All,d,Female,"",52,"",21.39918,""
4357,2011/12,S12000017,"",All,d,Male,"",220,"",78.01418,""
4358,2011/12,S12000017,"",All,d,Female,"",62,"",21.98582,""
4359,2012/13,S12000017,"",All,d,Male,"",205,"",74.00722,""
4360,2012/13,S12000017,"",All,d,Female,"",72,"",25.99278,""
4361,2013/14,S12000017,"",All,d,Male,"",151,"",74.38424,""
4362,2013/14,S12000017,"",All,d,Female,"",52,"",25.61576,""
4363,2014/15,S12000017,"",All,d,Male,"",191,"",72.90076,""
4364,2014/15,S12000017,"",All,d,Female,"",71,"",27.09924,""
4365,2015/16,S12000017,"",All,d,Male,"",129,"",71.27072,""
4366,2015/16,S12000017,"",All,d,Female,"",52,"",28.72928,""
4367,2016/17,S12000017,"",All,d,Male,"",148,"",72.54902,""
4368,2016/17,S12000017,"",All,d,Female,"",56,"",27.45098,""
4369,2017/18,S12000017,"",All,d,Male,"",110,"",65.47619,""
4370,2017/18,S12000017,"",All,d,Female,"",58,"",34.52381,""
4371,2018/19,S12000017,"",All,d,Male,"",131,"",74.0113,""
4372,2018/19,S12000017,"",All,d,Female,"",46,"",25.9887,""
4373,2006/07,S12000018,"",All,d,Male,"",221,"",69.279,""
4374,2006/07,S12000018,"",All,d,Female,"",98,"",30.721,""
4375,2007/08,S12000018,"",All,d,Male,"",187,"",67.26619,""
4376,2007/08,S12000018,"",All,d,Female,"",91,"",32.73381,""
4377,2008/09,S12000018,"",All,d,Male,"",222,"",68.30769,""
4378,2008/09,S12000018,"",All,d,Female,"",103,"",31.69231,""
4379,2009/10,S12000018,"",All,d,Male,"",175,"",71.13821,""
4380,2009/10,S12000018,"",All,d,Female,"",71,"",28.86179,""
4381,2010/11,S12000018,"",All,d,Male,"",172,"",74.13793,""
4382,2010/11,S12000018,"",All,d,Female,"",60,"",25.86207,""
4383,2011/12,S12000018,"",All,d,Male,"",178,"",72.65306,""
4384,2011/12,S12000018,"",All,d,Female,"",67,"",27.34694,""
4385,2012/13,S12000018,"",All,d,Male,"",156,"",71.23288,""
4386,2012/13,S12000018,"",All,d,Female,"",63,"",28.76712,""
4387,2013/14,S12000018,"",All,d,Male,"",142,"",68.59903,""
4388,2013/14,S12000018,"",All,d,Female,"",65,"",31.40097,""
4389,2014/15,S12000018,"",All,d,Male,"",153,"",79.6875,""
4390,2014/15,S12000018,"",All,d,Female,"",39,"",20.3125,""
4391,2015/16,S12000018,"",All,d,Male,"",134,"",75.70621,""
4392,2015/16,S12000018,"",All,d,Female,"",43,"",24.29379,""
4393,2016/17,S12000018,"",All,d,Male,"",126,"",80.25478,""
4394,2016/17,S12000018,"",All,d,Female,"",31,"",19.74522,""
4395,2017/18,S12000018,"",All,d,Male,"",111,"",68.9441,""
4396,2017/18,S12000018,"",All,d,Female,"",50,"",31.0559,""
4397,2018/19,S12000018,"",All,d,Male,"",125,"",74.8503,""
4398,2018/19,S12000018,"",All,d,Female,"",42,"",25.1497,""
4399,2006/07,S12000050,"",All,d,Male,"",245,"",72.48521,""
4400,2006/07,S12000050,"",All,d,Female,"",93,"",27.51479,""
4401,2007/08,S12000050,"",All,d,Male,"",352,"",78.57143,""
4402,2007/08,S12000050,"",All,d,Female,"",96,"",21.42857,""
4403,2008/09,S12000050,"",All,d,Male,"",304,"",76.57431,""
4404,2008/09,S12000050,"",All,d,Female,"",93,"",23.42569,""
4405,2009/10,S12000050,"",All,d,Male,"",463,"",70.90352,""
4406,2009/10,S12000050,"",All,d,Female,"",190,"",29.09648,""
4407,2010/11,S12000050,"",All,d,Male,"",596,"",73.03922,""
4408,2010/11,S12000050,"",All,d,Female,"",220,"",26.96078,""
4409,2011/12,S12000050,"",All,d,Male,"",555,"",76.34113,""
4410,2011/12,S12000050,"",All,d,Female,"",172,"",23.65887,""
4411,2012/13,S12000050,"",All,d,Male,"",584,"",74.20584,""
4412,2012/13,S12000050,"",All,d,Female,"",203,"",25.79416,""
4413,2013/14,S12000050,"",All,d,Male,"",679,"",76.98413,""
4414,2013/14,S12000050,"",All,d,Female,"",203,"",23.01587,""
4415,2014/15,S12000050,"",All,d,Male,"",633,"",77.38386,""
4416,2014/15,S12000050,"",All,d,Female,"",185,"",22.61614,""
4417,2015/16,S12000050,"",All,d,Male,"",663,"",76.55889,""
4418,2015/16,S12000050,"",All,d,Female,"",203,"",23.44111,""
4419,2016/17,S12000050,"",All,d,Male,"",683,"",76.74157,""
4420,2016/17,S12000050,"",All,d,Female,"",207,"",23.25843,""
4421,2017/18,S12000050,"",All,d,Male,"",682,"",76.8018,""
4422,2017/18,S12000050,"",All,d,Female,"",206,"",23.1982,""
4423,2018/19,S12000050,"",All,d,Male,"",668,"",76.34286,""
4424,2018/19,S12000050,"",All,d,Female,"",207,"",23.65714,""
4425,2006/07,S12000029,"",All,d,Male,"",288,"",72,""
4426,2006/07,S12000029,"",All,d,Female,"",112,"",28,""
4427,2007/08,S12000029,"",All,d,Male,"",343,"",71.01449,""
4428,2007/08,S12000029,"",All,d,Female,"",140,"",28.98551,""
4429,2008/09,S12000029,"",All,d,Male,"",325,"",70.65217,""
4430,2008/09,S12000029,"",All,d,Female,"",135,"",29.34783,""
4431,2009/10,S12000029,"",All,d,Male,"",388,"",70.28986,""
4432,2009/10,S12000029,"",All,d,Female,"",164,"",29.71014,""
4433,2010/11,S12000029,"",All,d,Male,"",262,"",70.24129,""
4434,2010/11,S12000029,"",All,d,Female,"",111,"",29.75871,""
4435,2011/12,S12000029,"",All,d,Male,"",272,"",73.71274,""
4436,2011/12,S12000029,"",All,d,Female,"",97,"",26.28726,""
4437,2012/13,S12000029,"",All,d,Male,"",280,"",71.79487,""
4438,2012/13,S12000029,"",All,d,Female,"",110,"",28.20513,""
4439,2013/14,S12000029,"",All,d,Male,"",368,"",73.16103,""
4440,2013/14,S12000029,"",All,d,Female,"",135,"",26.83897,""
4441,2014/15,S12000029,"",All,d,Male,"",350,"",74.62687,""
4442,2014/15,S12000029,"",All,d,Female,"",119,"",25.37313,""
4443,2015/16,S12000029,"",All,d,Male,"",588,"",75.09579,""
4444,2015/16,S12000029,"",All,d,Female,"",195,"",24.90421,""
4445,2016/17,S12000029,"",All,d,Male,"",511,"",73.84393,""
4446,2016/17,S12000029,"",All,d,Female,"",181,"",26.15607,""
4447,2017/18,S12000029,"",All,d,Male,"",425,"",78.84972,""
4448,2017/18,S12000029,"",All,d,Female,"",114,"",21.15028,""
4449,2018/19,S12000029,"",All,d,Male,"",426,"",74.73684,""
4450,2018/19,S12000029,"",All,d,Female,"",144,"",25.26316,""
4451,2006/07,S12000010,"",All,d,Male,"",190,"",71.9697,""
4452,2006/07,S12000010,"",All,d,Female,"",74,"",28.0303,""
4453,2007/08,S12000010,"",All,d,Male,"",161,"",69.69697,""
4454,2007/08,S12000010,"",All,d,Female,"",70,"",30.30303,""
4455,2008/09,S12000010,"",All,d,Male,"",143,"",71.8593,""
4456,2008/09,S12000010,"",All,d,Female,"",56,"",28.1407,""
4457,2009/10,S12000010,"",All,d,Male,"",143,"",67.13615,""
4458,2009/10,S12000010,"",All,d,Female,"",70,"",32.86385,""
4459,2010/11,S12000010,"",All,d,Male,"",102,"",68.91892,""
4460,2010/11,S12000010,"",All,d,Female,"",46,"",31.08108,""
4461,2011/12,S12000010,"",All,d,Male,"",136,"",74.31694,""
4462,2011/12,S12000010,"",All,d,Female,"",47,"",25.68306,""
4463,2012/13,S12000010,"",All,d,Male,"",102,"",76.69173,""
4464,2012/13,S12000010,"",All,d,Female,"",31,"",23.30827,""
4465,2013/14,S12000010,"",All,d,Male,"",112,"",67.46988,""
4466,2013/14,S12000010,"",All,d,Female,"",54,"",32.53012,""
4467,2014/15,S12000010,"",All,d,Male,"",160,"",69.56522,""
4468,2014/15,S12000010,"",All,d,Female,"",70,"",30.43478,""
4469,2015/16,S12000010,"",All,d,Male,"",115,"",68.45238,""
4470,2015/16,S12000010,"",All,d,Female,"",53,"",31.54762,""
4471,2016/17,S12000010,"",All,d,Male,"",130,"",73.44633,""
4472,2016/17,S12000010,"",All,d,Female,"",47,"",26.55367,""
4473,2017/18,S12000010,"",All,d,Male,"",106,"",68.3871,""
4474,2017/18,S12000010,"",All,d,Female,"",49,"",31.6129,""
4475,2018/19,S12000010,"",All,d,Male,"",111,"",76.55172,""
4476,2018/19,S12000010,"",All,d,Female,"",34,"",23.44828,""
4477,2006/07,S12000040,"",All,d,Male,"",374,"",73.91304,""
4478,2006/07,S12000040,"",All,d,Female,"",132,"",26.08696,""
4479,2007/08,S12000040,"",All,d,Male,"",387,"",71.66667,""
4480,2007/08,S12000040,"",All,d,Female,"",153,"",28.33333,""
4481,2008/09,S12000040,"",All,d,Male,"",347,"",68.17289,""
4482,2008/09,S12000040,"",All,d,Female,"",162,"",31.82711,""
4483,2009/10,S12000040,"",All,d,Male,"",324,"",67.08075,""
4484,2009/10,S12000040,"",All,d,Female,"",159,"",32.91925,""
4485,2010/11,S12000040,"",All,d,Male,"",307,"",70.90069,""
4486,2010/11,S12000040,"",All,d,Female,"",126,"",29.09931,""
4487,2011/12,S12000040,"",All,d,Male,"",269,"",70.60367,""
4488,2011/12,S12000040,"",All,d,Female,"",112,"",29.39633,""
4489,2012/13,S12000040,"",All,d,Male,"",286,"",63.9821,""
4490,2012/13,S12000040,"",All,d,Female,"",161,"",36.0179,""
4491,2013/14,S12000040,"",All,d,Male,"",350,"",67.04981,""
4492,2013/14,S12000040,"",All,d,Female,"",172,"",32.95019,""
4493,2014/15,S12000040,"",All,d,Male,"",406,"",69.28328,""
4494,2014/15,S12000040,"",All,d,Female,"",180,"",30.71672,""
4495,2015/16,S12000040,"",All,d,Male,"",409,"",75.74074,""
4496,2015/16,S12000040,"",All,d,Female,"",131,"",24.25926,""
4497,2016/17,S12000040,"",All,d,Male,"",355,"",70.85828,""
4498,2016/17,S12000040,"",All,d,Female,"",146,"",29.14172,""
4499,2017/18,S12000040,"",All,d,Male,"",342,"",76.51007,""
4500,2017/18,S12000040,"",All,d,Female,"",105,"",23.48993,""
4501,2018/19,S12000040,"",All,d,Male,"",347,"",77.28285,""
4502,2018/19,S12000040,"",All,d,Female,"",102,"",22.71715,""
4503,2006/07,S12000019,"",All,d,Male,"",110,"",61.79775,""
4504,2006/07,S12000019,"",All,d,Female,"",68,"",38.20225,""
4505,2007/08,S12000019,"",All,d,Male,"",91,"",71.65354,""
4506,2007/08,S12000019,"",All,d,Female,"",36,"",28.34646,""
4507,2008/09,S12000019,"",All,d,Male,"",89,"",61.80556,""
4508,2008/09,S12000019,"",All,d,Female,"",55,"",38.19444,""
4509,2009/10,S12000019,"",All,d,Male,"",83,"",63.84615,""
4510,2009/10,S12000019,"",All,d,Female,"",47,"",36.15385,""
4511,2010/11,S12000019,"",All,d,Male,"",103,"",71.03448,""
4512,2010/11,S12000019,"",All,d,Female,"",42,"",28.96552,""
4513,2011/12,S12000019,"",All,d,Male,"",98,"",69.01408,""
4514,2011/12,S12000019,"",All,d,Female,"",44,"",30.98592,""
4515,2012/13,S12000019,"",All,d,Male,"",98,"",60.1227,""
4516,2012/13,S12000019,"",All,d,Female,"",65,"",39.8773,""
4517,2013/14,S12000019,"",All,d,Male,"",116,"",65.53672,""
4518,2013/14,S12000019,"",All,d,Female,"",61,"",34.46328,""
4519,2014/15,S12000019,"",All,d,Male,"",119,"",62.30366,""
4520,2014/15,S12000019,"",All,d,Female,"",72,"",37.69634,""
4521,2015/16,S12000019,"",All,d,Male,"",122,"",77.21519,""
4522,2015/16,S12000019,"",All,d,Female,"",36,"",22.78481,""
4523,2016/17,S12000019,"",All,d,Male,"",124,"",75.60976,""
4524,2016/17,S12000019,"",All,d,Female,"",40,"",24.39024,""
4525,2017/18,S12000019,"",All,d,Male,"",87,"",71.31148,""
4526,2017/18,S12000019,"",All,d,Female,"",35,"",28.68852,""
4527,2018/19,S12000019,"",All,d,Male,"",87,"",78.37838,""
4528,2018/19,S12000019,"",All,d,Female,"",24,"",21.62162,""
4529,2006/07,S12000020,"",All,d,Male,"",79,"",66.38655,""
4530,2006/07,S12000020,"",All,d,Female,"",40,"",33.61345,""
4531,2007/08,S12000020,"",All,d,Male,"",59,"",62.10526,""
4532,2007/08,S12000020,"",All,d,Female,"",36,"",37.89474,""
4533,2008/09,S12000020,"",All,d,Male,"",63,"",68.47826,""
4534,2008/09,S12000020,"",All,d,Female,"",29,"",31.52174,""
4535,2009/10,S12000020,"",All,d,Male,"",56,"",70,""
4536,2009/10,S12000020,"",All,d,Female,"",24,"",30,""
4537,2010/11,S12000020,"",All,d,Male,"",104,"",75.36232,""
4538,2010/11,S12000020,"",All,d,Female,"",34,"",24.63768,""
4539,2011/12,S12000020,"",All,d,Male,"",83,"",74.77477,""
4540,2011/12,S12000020,"",All,d,Female,"",28,"",25.22523,""
4541,2012/13,S12000020,"",All,d,Male,"",46,"",69.69697,""
4542,2012/13,S12000020,"",All,d,Female,"",20,"",30.30303,""
4543,2013/14,S12000020,"",All,d,Male,"",36,"",72,""
4544,2013/14,S12000020,"",All,d,Female,"",14,"",28,""
4545,2014/15,S12000020,"",All,d,Male,"",73,"",85.88235,""
4546,2014/15,S12000020,"",All,d,Female,"",12,"",14.11765,""
4547,2015/16,S12000020,"",All,d,Male,"",73,"",76.84211,""
4548,2015/16,S12000020,"",All,d,Female,"",22,"",23.15789,""
4549,2016/17,S12000020,"",All,d,Male,"",78,"",69.02655,""
4550,2016/17,S12000020,"",All,d,Female,"",35,"",30.97345,""
4551,2017/18,S12000020,"",All,d,Male,"",114,"",72.61146,""
4552,2017/18,S12000020,"",All,d,Female,"",43,"",27.38854,""
4553,2018/19,S12000020,"",All,d,Male,"",97,"",71.32353,""
4554,2018/19,S12000020,"",All,d,Female,"",39,"",28.67647,""
4555,2006/07,S12000023,"",All,d,Male,"",,c,,c
4556,2006/07,S12000023,"",All,d,Female,"",,c,,c
4557,2007/08,S12000023,"",All,d,Male,"",,c,,c
4558,2007/08,S12000023,"",All,d,Female,"",,c,,c
4559,2008/09,S12000023,"",All,d,Male,"",,c,,c
4560,2008/09,S12000023,"",All,d,Female,"",,c,,c
4561,2009/10,S12000023,"",All,d,Male,"",,c,,c
4562,2010/11,S12000023,"",All,d,Male,"",,c,,c
4563,2011/12,S12000023,"",All,d,Male,"",,c,,c
4564,2012/13,S12000023,"",All,d,Male,"",,c,,c
4565,2012/13,S12000023,"",All,d,Female,"",,c,,c
4566,2013/14,S12000023,"",All,d,Male,"",,c,,c
4567,2013/14,S12000023,"",All,d,Female,"",,c,,c
4568,2014/15,S12000023,"",All,d,Female,"",,c,,c
4569,2015/16,S12000023,"",All,d,Male,"",,c,,c
4570,2016/17,S12000023,"",All,d,Male,"",,c,,c
4571,2017/18,S12000023,"",All,d,Male,"",,c,,c
4572,2017/18,S12000023,"",All,d,Female,"",,c,,c
4573,2006/07,S12000048,"",All,d,Male,"",106,"",63.85542,""
4574,2006/07,S12000048,"",All,d,Female,"",60,"",36.14458,""
4575,2007/08,S12000048,"",All,d,Male,"",175,"",72.91667,""
4576,2007/08,S12000048,"",All,d,Female,"",65,"",27.08333,""
4577,2008/09,S12000048,"",All,d,Male,"",180,"",67.16418,""
4578,2008/09,S12000048,"",All,d,Female,"",88,"",32.83582,""
4579,2009/10,S12000048,"",All,d,Male,"",84,"",68.85246,""
4580,2009/10,S12000048,"",All,d,Female,"",38,"",31.14754,""
4581,2010/11,S12000048,"",All,d,Male,"",135,"",76.70455,""
4582,2010/11,S12000048,"",All,d,Female,"",41,"",23.29545,""
4583,2011/12,S12000048,"",All,d,Male,"",237,"",85.2518,""
4584,2011/12,S12000048,"",All,d,Female,"",41,"",14.7482,""
4585,2012/13,S12000048,"",All,d,Male,"",205,"",74.27536,""
4586,2012/13,S12000048,"",All,d,Female,"",71,"",25.72464,""
4587,2013/14,S12000048,"",All,d,Male,"",,:,,:
4588,2013/14,S12000048,"",All,d,Female,"",,:,,:
4589,2014/15,S12000048,"",All,d,Male,"",187,"",71.64751,""
4590,2014/15,S12000048,"",All,d,Female,"",74,"",28.35249,""
4591,2015/16,S12000048,"",All,d,Male,"",227,"",69.20732,""
4592,2015/16,S12000048,"",All,d,Female,"",101,"",30.79268,""
4593,2016/17,S12000048,"",All,d,Male,"",242,"",70.34884,""
4594,2016/17,S12000048,"",All,d,Female,"",102,"",29.65116,""
4595,2017/18,S12000048,"",All,d,Male,"",150,"",67.56757,""
4596,2017/18,S12000048,"",All,d,Female,"",72,"",32.43243,""
4597,2018/19,S12000048,"",All,d,Male,"",143,"",72.58883,""
4598,2018/19,S12000048,"",All,d,Female,"",54,"",27.41117,""
4599,2006/07,S12000038,"",All,d,Male,"",235,"",69.94048,""
4600,2006/07,S12000038,"",All,d,Female,"",101,"",30.05952,""
4601,2007/08,S12000038,"",All,d,Male,"",276,"",70.58824,""
4602,2007/08,S12000038,"",All,d,Female,"",115,"",29.41176,""
4603,2008/09,S12000038,"",All,d,Male,"",330,"",70.66381,""
4604,2008/09,S12000038,"",All,d,Female,"",137,"",29.33619,""
4605,2009/10,S12000038,"",All,d,Male,"",318,"",65.03067,""
4606,2009/10,S12000038,"",All,d,Female,"",171,"",34.96933,""
4607,2010/11,S12000038,"",All,d,Male,"",349,"",71.07943,""
4608,2010/11,S12000038,"",All,d,Female,"",142,"",28.92057,""
4609,2011/12,S12000038,"",All,d,Male,"",326,"",75.46296,""
